"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.086853188E0,-1.844255090E0,1.395541668E0,4.261649132E0
9.091853188E0,-1.897814631E0,1.337998033E0,3.873633385E0
9.096853188E0,-1.957984805E0,1.138523698E0,3.694073677E0
9.101853188E0,-2.133642673E0,1.117441058E0,3.660964966E0
9.106853188E0,-2.414139986E0,1.284789801E0,3.811749458E0
9.111853188E0,-2.279443741E0,1.200471640E0,3.874435425E0
9.116853188E0,-1.716067672E0,9.827336669E-1,4.073496819E0
9.121853188E0,-1.385796785E0,8.195331097E-1,4.678272247E0
9.126853188E0,-1.150998116E0,6.428477764E-1,5.461463928E0
9.131853188E0,-9.937758446E-1,4.462808371E-1,6.147982597E0
9.136853188E0,-9.680064321E-1,3.970350027E-1,6.703287125E0
9.141853188E0,-9.906202555E-1,3.649309874E-1,7.239814758E0
9.146853188E0,-1.144388318E0,3.944604993E-1,7.628625870E0
9.151853188E0,-1.428596139E0,4.117834568E-1,7.862166405E0
9.156853188E0,-1.670975566E0,3.376794457E-1,7.854158401E0
9.161853188E0,-1.868056297E0,1.570641994E-1,7.581543922E0
9.166853188E0,-2.069386482E0,-1.222510338E-1,7.100621223E0
9.171853188E0,-2.299319029E0,-3.586525619E-1,6.488149643E0
9.176853188E0,-2.555077553E0,-4.752654433E-1,5.953675270E0
9.181853188E0,-2.813587904E0,-5.895238519E-1,5.486343384E0
9.186853188E0,-3.029209137E0,-7.079983950E-1,5.120535851E0
9.191853188E0,-3.221738338E0,-8.338161111E-1,4.806793213E0
9.196853188E0,-3.378732204E0,-9.444603920E-1,4.561009407E0
9.201853188E0,-3.428051233E0,-1.018687248E0,4.386231422E0
9.206853188E0,-3.363600016E0,-1.067268491E0,4.270775795E0
9.211853188E0,-3.197235346E0,-1.079692125E0,4.211566925E0
9.216853188E0,-2.917017698E0,-1.079559207E0,4.180779457E0
9.221853188E0,-2.576675415E0,-1.042277336E0,4.074055672E0
9.226853188E0,-2.225719690E0,-9.964702129E-1,3.956804276E0
9.231853188E0,-1.844325781E0,-9.357503653E-1,3.772095680E0
9.236853188E0,-1.455579400E0,-8.530601859E-1,3.519085884E0
9.241853188E0,-1.065006971E0,-7.844037414E-1,3.175290108E0
9.246853188E0,-7.091220617E-1,-7.191048861E-1,2.777461052E0
9.251853188E0,-4.112358391E-1,-6.218161583E-1,2.349559784E0
9.256853188E0,-1.972585320E-1,-5.425679088E-1,1.876189232E0
9.261853188E0,-5.529397726E-2,-5.014091730E-1,1.369509697E0
9.266853188E0,-1.227468252E-2,-4.856869876E-1,8.331136703E-1
9.271853188E0,-8.129745722E-3,-5.466821790E-1,2.753705978E-1
9.276853188E0,-2.436524630E-2,-6.321609020E-1,-2.693624496E-1
9.281853188E0,-6.311938167E-2,-7.293347120E-1,-8.275003433E-1
9.286853188E0,-1.690880954E-1,-7.830239534E-1,-1.318734169E0
9.291853188E0,-2.921268940E-1,-8.050945401E-1,-1.791134834E0
9.296853188E0,-3.803189993E-1,-8.161323667E-1,-2.161435604E0
9.301853188E0,-5.127973557E-1,-8.131510019E-1,-2.511269569E0
9.306853188E0,-9.338698387E-1,-6.868498325E-1,-2.751811504E0
9.311853188E0,-5.809113979E-1,-8.472948074E-1,-3.188572884E0
9.316853188E0,-1.226956546E-1,-1.102242708E0,-3.702039242E0
9.321853188E0,3.766801953E-2,-1.190365791E0,-4.049168110E0
9.326853188E0,5.539476871E-2,-1.248564363E0,-4.195638180E0
9.331853188E0,-1.698961854E-2,-1.216283083E0,-4.317029953E0
9.336853188E0,-1.980403513E-1,-1.108800650E0,-4.485772133E0
9.341853188E0,-2.796891630E-1,-1.061509013E0,-4.714262009E0
9.346853188E0,-2.963080704E-1,-1.090960383E0,-4.890828133E0
9.351853188E0,-2.383030653E-1,-1.180651069E0,-5.108281136E0
9.356853188E0,-7.500635833E-2,-1.399512887E0,-5.448543072E0
9.361853188E0,2.086648941E-1,-1.537048936E0,-5.532301903E0
9.366853188E0,3.185556531E-1,-1.622337103E0,-5.565448284E0
9.371853188E0,3.196085691E-1,-1.619367719E0,-5.737620831E0
9.376853188E0,3.635848165E-1,-1.604362845E0,-5.812479019E0
9.381853188E0,3.699266613E-1,-1.612967849E0,-5.856436253E0
9.386853188E0,2.993364036E-1,-1.573660851E0,-5.887267113E0
9.391853188E0,2.461679578E-1,-1.583144307E0,-6.022028923E0
9.396853188E0,1.252417415E-1,-1.596631169E0,-6.136449814E0
9.401853188E0,3.789440542E-2,-1.607124805E0,-6.254940033E0
9.406853188E0,3.324148059E-2,-1.690047622E0,-6.388097763E0
9.411853188E0,-1.862473786E-2,-1.782118559E0,-6.486692429E0
9.416853188E0,4.760199040E-2,-1.846035719E0,-6.317649364E0
9.421853188E0,1.774221659E-1,-1.915066123E0,-6.171568871E0
9.426853188E0,3.537344933E-1,-1.935396194E0,-6.019384384E0
9.431853188E0,5.295921564E-1,-1.901550889E0,-5.792438507E0
9.436853188E0,5.934706330E-1,-1.743936658E0,-5.505007744E0
9.441853188E0,5.881717205E-1,-1.547187924E0,-5.204072952E0
9.446853188E0,6.615338326E-1,-1.362187624E0,-4.970310211E0
9.451853188E0,7.375338674E-1,-1.225667715E0,-4.730998039E0
9.456853188E0,7.859582901E-1,-1.174030304E0,-4.525763988E0
9.461853188E0,8.009136915E-1,-1.153393626E0,-4.379709244E0
9.466853188E0,7.456707358E-1,-1.164528370E0,-4.288028717E0
9.471853188E0,6.439880729E-1,-1.160178423E0,-4.176109791E0
9.476853188E0,4.571214914E-1,-1.123221636E0,-4.084580898E0
9.481853188E0,2.259106040E-1,-1.044894218E0,-3.989379883E0
9.486853188E0,1.730811596E-2,-9.598647952E-1,-3.888478279E0
9.491853188E0,-7.980269194E-2,-9.064860344E-1,-3.709480286E0
9.496853188E0,-8.047041297E-2,-8.810192347E-1,-3.430056572E0
9.501853188E0,-2.330595255E-2,-8.556291461E-1,-3.049481392E0
9.506853188E0,4.715251923E-2,-8.241604567E-1,-2.590299606E0
9.511853188E0,1.406470537E-1,-7.778464556E-1,-2.105159760E0
9.516853188E0,2.653657198E-1,-7.116153240E-1,-1.636918545E0
9.521853188E0,4.425939918E-1,-6.725423336E-1,-1.180601120E0
9.526853188E0,6.730228066E-1,-6.553459167E-1,-7.748136520E-1
9.531853188E0,9.201918840E-1,-6.628355980E-1,-3.858556747E-1
9.536853188E0,1.142093539E0,-6.353768110E-1,-5.068206787E-2
9.541853188E0,1.340220451E0,-6.125071049E-1,2.147731781E-1
9.546853188E0,1.465796590E0,-5.537922382E-1,4.061651230E-1
9.551853188E0,1.514467597E0,-4.667578936E-1,5.201044083E-1
9.556853188E0,1.546224236E0,-4.017236233E-1,6.127672195E-1
9.561853188E0,1.545611620E0,-3.415626287E-1,7.664661407E-1
9.566853188E0,1.505369902E0,-2.782583237E-1,9.684543610E-1
9.571853188E0,1.433654189E0,-2.247911692E-1,1.232589722E0
9.576853188E0,1.357073903E0,-1.653794050E-1,1.552225113E0
9.581853188E0,1.237119913E0,-1.062771082E-1,1.917718887E0
9.586853188E0,1.133434176E0,-1.091847420E-1,2.287787437E0
9.591853188E0,9.588893652E-1,-1.171029806E-1,2.586153984E0
9.596853188E0,6.910104752E-1,-9.232532978E-2,2.820153236E0
9.601853188E0,3.795068264E-1,-1.603162289E-2,3.048612595E0
9.606853188E0,5.297315121E-2,6.916224957E-2,3.253917694E0
9.611853188E0,-2.174183130E-1,1.854174137E-1,3.410391808E0
9.616853188E0,-4.303503036E-1,2.178392410E-1,3.586379051E0
9.621853188E0,-5.223138928E-1,2.037054300E-1,3.763045311E0
9.626853188E0,-5.347723365E-1,1.787209511E-1,3.957201958E0
9.631853188E0,-4.614159465E-1,1.926604509E-1,4.169419289E0
9.636853188E0,-3.182493448E-1,2.107673287E-1,4.437696457E0
9.641853188E0,-1.341016293E-1,2.397588491E-1,4.825317383E0
9.646853188E0,9.637331963E-2,2.506718636E-1,5.294508934E0
9.651853188E0,3.325096369E-1,2.173427939E-1,5.784234047E0
9.656853188E0,5.257284641E-1,1.412066221E-1,6.208900452E0
9.661853188E0,6.885640621E-1,4.547494650E-2,6.527927399E0
9.666853188E0,7.565308809E-1,-6.664925814E-2,6.811301231E0
9.671853188E0,7.410740852E-1,-2.078126371E-1,7.082279205E0
9.676853188E0,6.065702438E-1,-3.708997965E-1,7.367126465E0
9.681853188E0,4.045040607E-1,-4.830517173E-1,7.668133736E0
9.686853188E0,1.302554607E-1,-6.311821342E-1,7.844882011E0
9.691853188E0,-2.275468111E-1,-7.652243376E-1,7.903714180E0
9.696853188E0,-5.989521742E-1,-8.827637434E-1,7.845793724E0
9.701853188E0,-9.548163414E-1,-9.664618969E-1,7.646921158E0
9.706853188E0,-1.282753706E0,-1.028208494E0,7.322606087E0
9.711853188E0,-1.571274281E0,-1.037048340E0,6.857111931E0
9.716853188E0,-1.773751616E0,-1.018641472E0,6.338718414E0
9.721853188E0,-1.887781382E0,-9.773056507E-1,5.790927887E0
9.726853188E0,-1.880896330E0,-9.199084640E-1,5.227731705E0
9.731853188E0,-1.725949883E0,-8.677576780E-1,4.669059753E0
9.736853188E0,-1.451128483E0,-8.060449362E-1,4.043652534E0
9.741853188E0,-1.103250384E0,-7.184182405E-1,3.419792175E0
9.746853188E0,-6.771855354E-1,-5.907297730E-1,2.848152161E0
9.751853188E0,-1.790449023E-1,-4.525013566E-1,2.283495903E0
9.756853188E0,3.118323088E-1,-2.907066941E-1,1.742555618E0
9.761853188E0,7.657953501E-1,-1.427310407E-1,1.177639961E0
9.766853188E0,1.153850913E0,-1.277863979E-2,6.894941330E-1
9.771853188E0,1.500010252E0,9.688425064E-2,2.327365875E-1
9.776853188E0,1.761238694E0,1.898379922E-1,-2.231874466E-1
9.781853188E0,1.887970448E0,3.266243339E-1,-6.548929214E-1
9.786853188E0,1.883983970E0,4.252399802E-1,-1.127836227E0
9.791853188E0,1.824620605E0,4.855152965E-1,-1.570613861E0
9.796853188E0,1.729328990E0,5.202022195E-1,-1.916975498E0
9.801853188E0,1.555668592E0,5.173304677E-1,-2.250039101E0
9.806853188E0,1.401072621E0,5.073449016E-1,-2.531267166E0
9.811853188E0,1.224858761E0,4.951870441E-1,-2.782805920E0
9.816853188E0,1.043730855E0,4.524484277E-1,-2.995525360E0
9.821853188E0,8.856261969E-1,3.975746632E-1,-3.127553463E0
9.826853188E0,7.206125259E-1,3.217734694E-1,-3.185968399E0
9.831853188E0,5.445842743E-1,1.966491342E-1,-3.140079975E0
9.836853188E0,3.670620918E-1,1.002881527E-1,-3.001478672E0
9.841853188E0,2.194645405E-1,4.212045670E-2,-2.839502811E0
9.846853188E0,1.080409288E-1,2.388399839E-2,-2.648596287E0
9.851853188E0,3.983277082E-2,4.788506031E-2,-2.529560089E0
9.856853188E0,-3.441166878E-2,6.625711918E-2,-2.447668076E0
9.861853188E0,-7.942819595E-2,9.359008074E-2,-2.392009735E0
9.866853188E0,-7.314831018E-2,1.085032225E-1,-2.379409313E0
9.871853188E0,-5.638992786E-2,1.148849130E-1,-2.433516026E0
9.876853188E0,-6.503701210E-2,1.592822671E-1,-2.477108002E0
9.881853188E0,-1.703310013E-2,1.916812658E-1,-2.634867668E0
9.886853188E0,1.093870401E-2,2.779060006E-1,-2.832457542E0
9.891853188E0,2.465298176E-1,2.540499568E-1,-3.179465771E0
9.896853188E0,4.052559137E-1,2.452496886E-1,-3.624881268E0
9.901853188E0,5.201026797E-1,3.078240156E-1,-3.924167633E0
9.906853188E0,5.780634880E-1,3.927016258E-1,-4.061215401E0
9.911853188E0,5.264961720E-1,4.722691774E-1,-4.189737797E0
9.916853188E0,4.665090442E-1,5.180552006E-1,-4.286455631E0
9.921853188E0,4.096312523E-1,5.534408092E-1,-4.396196365E0
9.926853188E0,4.192725122E-1,5.731242895E-1,-4.505639553E0
9.931853188E0,4.661706686E-1,5.566588640E-1,-4.567082882E0
9.936853188E0,5.116715431E-1,5.086085796E-1,-4.537208557E0
9.941853188E0,5.420099497E-1,4.894335270E-1,-4.379284382E0
9.946853188E0,5.645540953E-1,4.724451303E-1,-4.144092083E0
9.951853188E0,6.027007103E-1,4.494810104E-1,-3.928531647E0
9.956853188E0,6.524561644E-1,4.656975269E-1,-3.741765022E0
9.961853188E0,7.105246782E-1,4.391973019E-1,-3.615335941E0
9.966853188E0,7.507408857E-1,4.329450130E-1,-3.531096458E0
9.971853188E0,7.746413946E-1,4.253613949E-1,-3.390552998E0
9.976853188E0,7.398017645E-1,4.007387161E-1,-3.296465874E0
9.981853188E0,6.975584030E-1,4.051170349E-1,-3.142278194E0
9.986853188E0,6.334169507E-1,4.200701714E-1,-3.016717434E0
9.991853188E0,5.476500988E-1,4.333490133E-1,-2.930198193E0
9.996853188E0,4.972055852E-1,4.561595917E-1,-2.882811069E0
1.000185319E1,4.291449785E-1,4.891084433E-1,-2.845236301E0
1.000685319E1,3.187953234E-1,5.089603662E-1,-2.784951687E0
1.001185319E1,2.070279121E-1,5.305842161E-1,-2.654280663E0
1.001685319E1,9.402184188E-2,5.512627363E-1,-2.508953571E0
1.002185319E1,-2.757498622E-2,5.806267262E-1,-2.299012661E0
1.002685319E1,-1.333353370E-1,6.074931622E-1,-2.041243076E0
1.003185319E1,-2.498593330E-1,6.000510454E-1,-1.737876892E0
1.003685319E1,-3.749525547E-1,6.013062000E-1,-1.396455765E0
1.004185319E1,-5.095329285E-1,5.795935392E-1,-1.021276474E0
1.004685319E1,-6.342571378E-1,5.410292149E-1,-6.044406891E-1
1.005185319E1,-7.357809544E-1,4.967408180E-1,-3.022651672E-1
1.005685319E1,-8.152306080E-1,4.634516239E-1,-1.343250275E-2
1.006185319E1,-8.983886242E-1,4.520407915E-1,2.362089157E-1
1.006685319E1,-9.496316910E-1,4.718290567E-1,4.614133835E-1
1.007185319E1,-9.553239942E-1,5.140353441E-1,6.936473846E-1
1.007685319E1,-9.514949918E-1,5.597581863E-1,8.438348770E-1
1.008185319E1,-9.338766932E-1,5.787388086E-1,1.005958557E0
1.008685319E1,-9.367471933E-1,5.670454502E-1,1.142103195E0
1.009185319E1,-9.772536159E-1,5.478566885E-1,1.304015160E0
1.009685319E1,-1.068585515E0,5.871406794E-1,1.496417999E0
1.010185319E1,-1.217868447E0,6.510387659E-1,1.726246834E0
1.010685319E1,-1.387265682E0,6.928807497E-1,1.967058182E0
1.011185319E1,-1.561055779E0,7.544904947E-1,2.174940109E0
1.011685319E1,-1.733309507E0,8.242590427E-1,2.372758865E0
1.012185319E1,-1.911521316E0,9.099988937E-1,2.515429497E0
1.012685319E1,-2.082833052E0,9.986543655E-1,2.588023186E0
1.013185319E1,-2.253868341E0,1.087034345E0,2.520593643E0
1.013685319E1,-2.370863914E0,1.140419602E0,2.377080917E0
1.014185319E1,-2.406922102E0,1.133018851E0,2.205387115E0
1.014685319E1,-2.378411531E0,1.045616746E0,2.076772690E0
1.015185319E1,-2.283667088E0,9.265505075E-1,2.012808800E0
1.015685319E1,-2.150726080E0,7.530156374E-1,2.079265594E0
1.016185319E1,-1.956535101E0,5.235100985E-1,2.355937004E0
1.016685319E1,-1.727624655E0,2.880840302E-1,2.822281837E0
1.017185319E1,-1.477251649E0,7.418835163E-2,3.440885544E0
1.017685319E1,-1.330476522E0,-7.657504082E-2,4.186503410E0
1.018185319E1,-1.256123543E0,-2.222964764E-1,5.009361267E0
1.018685319E1,-1.218789101E0,-3.703432083E-1,5.857618332E0
1.019185319E1,-1.191570997E0,-5.392774940E-1,6.660437584E0
1.019685319E1,-1.147475243E0,-7.420060039E-1,7.344746590E0
1.020185319E1,-1.073539972E0,-9.087592363E-1,7.757026672E0
1.020685319E1,-9.875937104E-1,-1.031179905E0,7.888273239E0
1.021185319E1,-9.572767615E-1,-1.096261263E0,7.682631493E0
1.021685319E1,-1.018913507E0,-1.078107476E0,7.139501572E0
1.022185319E1,-1.116726756E0,-1.027364850E0,6.269336700E0
1.022685319E1,-1.243733406E0,-9.849462509E-1,5.280725479E0
1.023185319E1,-1.331309557E0,-9.354979992E-1,4.303388596E0
1.023685319E1,-1.387576580E0,-8.556835651E-1,3.441764832E0
1.024185319E1,-1.423327684E0,-7.622682452E-1,2.726639748E0
1.024685319E1,-1.420124650E0,-6.771131158E-1,2.157946587E0
1.025185319E1,-1.394250751E0,-6.204864383E-1,1.790293694E0
1.025685319E1,-1.369773984E0,-6.051455140E-1,1.559087753E0
1.026185319E1,-1.377193093E0,-6.248426437E-1,1.466545105E0
1.026685319E1,-1.399601102E0,-6.798151135E-1,1.499578476E0
1.027185319E1,-1.419766665E0,-7.661858201E-1,1.622551918E0
1.027685319E1,-1.443763137E0,-8.275243044E-1,1.767648697E0
1.028185319E1,-1.472579718E0,-8.926202059E-1,1.913176537E0
1.028685319E1,-1.515960336E0,-9.454963207E-1,2.028377533E0
1.029185319E1,-1.532346725E0,-9.869883060E-1,2.049008369E0
1.029685319E1,-1.528819680E0,-1.017466307E0,2.017558098E0
1.030185319E1,-1.441487074E0,-1.030042887E0,1.997670174E0
1.030685319E1,-1.307511568E0,-1.045704365E0,1.955537796E0
1.031185319E1,-1.216413975E0,-1.063388109E0,1.863409996E0
1.031685319E1,-1.207444072E0,-1.039889336E0,1.656900406E0
1.032185319E1,-1.248747110E0,-1.035616517E0,1.411339760E0
1.032685319E1,-1.305682063E0,-1.011063576E0,1.090957642E0
1.033185319E1,-1.320659399E0,-1.002301574E0,6.969318390E-1
1.033685319E1,-1.348744273E0,-9.539933205E-1,2.751379013E-1
1.034185319E1,-1.355381489E0,-8.995739222E-1,-1.272554398E-1
1.034685319E1,-1.300434470E0,-8.136354685E-1,-5.002050400E-1
1.035185319E1,-1.201461077E0,-7.368690968E-1,-8.417510986E-1
1.035685319E1,-1.082639217E0,-6.624107957E-1,-1.202039719E0
1.036185319E1,-9.327248931E-1,-6.087880731E-1,-1.530223846E0
1.036685319E1,-7.433810830E-1,-5.615297556E-1,-1.833938599E0
1.037185319E1,-5.688397884E-1,-5.030993223E-1,-2.092864037E0
1.037685319E1,-4.563710690E-1,-4.425000548E-1,-2.316189289E0
1.038185319E1,-3.733151257E-1,-3.881392479E-1,-2.528795719E0
1.038685319E1,-2.736717165E-1,-3.495323658E-1,-2.722939491E0
1.039185319E1,-1.775190979E-1,-3.333144188E-1,-2.927710533E0
1.039685319E1,-1.306650192E-1,-3.100697994E-1,-3.110551834E0
1.040185319E1,-1.217827052E-1,-3.023616076E-1,-3.260519505E0
1.040685319E1,-1.459529698E-1,-2.880876064E-1,-3.415015221E0
1.041185319E1,-1.593896002E-1,-2.880663872E-1,-3.581115723E0
1.041685319E1,-1.829036474E-1,-2.971637249E-1,-3.765039444E0
1.042185319E1,-2.001743466E-1,-2.947943211E-1,-3.961077213E0
1.042685319E1,-2.357558310E-1,-2.883243561E-1,-4.120571613E0
1.043185319E1,-2.583264112E-1,-2.852588892E-1,-4.289454937E0
1.043685319E1,-2.667354047E-1,-3.264343739E-1,-4.429766655E0
1.044185319E1,-2.205498219E-1,-3.327432871E-1,-4.499150753E0
1.044685319E1,-1.793606877E-1,-3.245432377E-1,-4.546295166E0
1.045185319E1,-1.146586537E-1,-3.110624552E-1,-4.599926949E0
1.045685319E1,-4.494914412E-2,-2.833960056E-1,-4.664644241E0
1.046185319E1,7.068315148E-2,-2.576227188E-1,-4.745471954E0
1.046685319E1,1.537538916E-1,-2.328865528E-1,-4.807535172E0
1.047185319E1,2.305274308E-1,-2.322690487E-1,-4.826402664E0
1.047685319E1,2.786964774E-1,-2.407029867E-1,-4.825997353E0
1.048185319E1,2.812463045E-1,-2.411028147E-1,-4.829239368E0
1.048685319E1,2.514815927E-1,-2.648900747E-1,-4.793733597E0
1.049185319E1,1.875579059E-1,-2.751492262E-1,-4.691974163E0
1.049685319E1,1.319086850E-1,-3.134057522E-1,-4.609999657E0
1.050185319E1,1.245034933E-1,-3.376212120E-1,-4.494416237E0
1.050685319E1,1.601907015E-1,-3.848314285E-1,-4.336675167E0
1.051185319E1,1.633510292E-1,-3.936029673E-1,-4.167369843E0
1.051685319E1,1.166023314E-1,-3.885864019E-1,-4.055311203E0
1.052185319E1,3.592953086E-2,-3.930506706E-1,-3.975780487E0
1.052685319E1,-4.719626904E-2,-4.382950068E-1,-3.892611980E0
1.053185319E1,-1.146934927E-1,-4.689589739E-1,-3.813333511E0
1.053685319E1,-1.561534405E-1,-4.965059757E-1,-3.738531590E0
1.054185319E1,-1.908077598E-1,-5.025178194E-1,-3.637628078E0
1.054685319E1,-1.934993267E-1,-4.938975573E-1,-3.546751022E0
1.055185319E1,-1.817609370E-1,-4.772084951E-1,-3.424508572E0
1.055685319E1,-1.463260353E-1,-4.572618008E-1,-3.284492970E0
1.056185319E1,-1.044115424E-1,-4.517972469E-1,-3.102046490E0
1.056685319E1,-8.448988199E-2,-4.525370598E-1,-2.890942097E0
1.057185319E1,-2.960300446E-2,-4.914239645E-1,-2.667030334E0
1.057685319E1,2.811723948E-2,-5.058166981E-1,-2.444241524E0
1.058185319E1,7.658588886E-2,-5.050092936E-1,-2.232056618E0
1.058685319E1,1.636151671E-1,-5.168094635E-1,-2.025614262E0
1.059185319E1,2.327563167E-1,-5.142754316E-1,-1.824747562E0
1.059685319E1,3.194455504E-1,-5.067528486E-1,-1.638318062E0
1.060185319E1,4.010589123E-1,-4.932512045E-1,-1.448491096E0
1.060685319E1,4.675601721E-1,-4.609895945E-1,-1.249279976E0
1.061185319E1,5.772528648E-1,-4.505540133E-1,-1.030725479E0
1.061685319E1,6.614893675E-1,-4.390591383E-1,-7.771329880E-1
1.062185319E1,7.586625814E-1,-4.148954153E-1,-5.512151718E-1
1.062685319E1,8.267292976E-1,-4.166651964E-1,-3.374195099E-1
1.063185319E1,8.387933969E-1,-4.075578451E-1,-1.291913986E-1
1.063685319E1,7.852709293E-1,-4.245114326E-1,9.148883820E-2
1.064185319E1,7.085757256E-1,-4.190379381E-1,3.548774719E-1
1.064685319E1,5.986021757E-1,-4.025218487E-1,6.555347443E-1
1.065185319E1,4.919357300E-1,-4.035527110E-1,9.515113831E-1
1.065685319E1,4.107081890E-1,-4.481818080E-1,1.213056564E0
1.066185319E1,3.379185200E-1,-4.861730337E-1,1.440415382E0
1.066685319E1,2.134743929E-1,-5.261602402E-1,1.653526306E0
1.067185319E1,1.292467117E-3,-5.743231177E-1,1.868322372E0
1.067685319E1,-1.942206621E-1,-6.149113178E-1,2.123571396E0
1.068185319E1,-3.410212994E-1,-6.775638461E-1,2.368444443E0
1.068685319E1,-4.144443870E-1,-7.586637139E-1,2.568440437E0
1.069185319E1,-4.186326861E-1,-8.368530273E-1,2.766139030E0
1.069685319E1,-3.435934782E-1,-9.481518269E-1,2.963653564E0
1.070185319E1,-2.769284248E-1,-1.031933427E0,3.199082375E0
1.070685319E1,-1.304628849E-1,-1.105013371E0,3.474817276E0
1.071185319E1,7.322382927E-2,-1.193580985E0,3.788922310E0
1.071685319E1,3.082225323E-1,-1.262811899E0,4.093491554E0
1.072185319E1,5.523846149E-1,-1.339607358E0,4.328410149E0
1.072685319E1,7.585717440E-1,-1.411062241E0,4.529493332E0
1.073185319E1,9.032977819E-1,-1.534784913E0,4.755684853E0
1.073685319E1,9.327374697E-1,-1.677697659E0,5.084174156E0
1.074185319E1,8.830018044E-1,-1.781951427E0,5.464545250E0
1.074685319E1,7.560545206E-1,-1.834099770E0,5.777606964E0
1.075185319E1,5.793352127E-1,-1.850004911E0,5.980113983E0
1.075685319E1,3.949553967E-1,-1.871111751E0,6.135195732E0
1.076185319E1,1.908552647E-1,-1.924527645E0,6.233698845E0
1.076685319E1,-3.561615944E-2,-1.984848142E0,6.218784332E0
1.077185319E1,-3.050022125E-1,-2.052864552E0,6.191903114E0
1.077685319E1,-6.363323927E-1,-2.108838797E0,6.151586533E0
1.078185319E1,-9.935761094E-1,-2.110591888E0,6.122962952E0
1.078685319E1,-1.302435279E0,-2.010256529E0,6.010714531E0
1.079185319E1,-1.523025513E0,-1.847729206E0,5.855772018E0
1.079685319E1,-1.649327040E0,-1.669433117E0,5.643104553E0
1.080185319E1,-1.664854527E0,-1.507649660E0,5.398816109E0
1.080685319E1,-1.558992028E0,-1.357209444E0,5.143880844E0
1.081185319E1,-1.301516056E0,-1.230077505E0,4.929879189E0
1.081685319E1,-9.633357525E-1,-1.099588275E0,4.709882736E0
1.082185319E1,-5.611094236E-1,-9.736700058E-1,4.445154190E0
1.082685319E1,-1.393151283E-1,-8.219301701E-1,4.081029892E0
1.083185319E1,2.738023996E-1,-6.773452759E-1,3.631965637E0
1.083685319E1,6.854764223E-1,-5.510061979E-1,3.161814690E0
1.084185319E1,1.064502478E0,-4.327578545E-1,2.709993362E0
1.084685319E1,1.420970082E0,-2.986041903E-1,2.301364899E0
1.085185319E1,1.741703272E0,-1.237372756E-1,1.895990372E0
1.085685319E1,2.014338493E0,6.979501992E-2,1.449006081E0
1.086185319E1,2.221640825E0,2.494749427E-1,9.777936935E-1
1.086685319E1,2.382690191E0,4.160912037E-1,4.810991287E-1
1.087185319E1,2.472318411E0,5.538117886E-1,-2.035331726E-2
1.087685319E1,2.438842535E0,6.889670491E-1,-5.109500885E-1
1.088185319E1,2.352203846E0,8.155472279E-1,-9.365558624E-1
1.088685319E1,2.206630230E0,8.889113665E-1,-1.330084801E0
1.089185319E1,1.945808411E0,9.551689029E-1,-1.699061394E0
1.089685319E1,1.594503164E0,1.009640336E0,-2.059571743E0
1.090185319E1,1.243095398E0,1.051442266E0,-2.399454594E0
